bench,bpred,size,metric,value
vortex,tsbp_init_1s,256KB,misses,6732
vortex,tsbp_init_1s,32KB,misses,6603
vortex,tsbp_init_1s,512KB,misses,6786
vortex,tsbp_init_1s,64KB,misses,6500
fpppp,tsbp_init_1s,128KB,sim_num_insn,15917
fpppp,tsbp_init_1s,16KB,sim_num_insn,15917
fpppp,tsbp_init_1s,1MB,sim_num_insn,15917
fpppp,tsbp_init_1s,256KB,sim_num_insn,15917
fpppp,tsbp_init_1s,32KB,sim_num_insn,15917
fpppp,tsbp_init_1s,512KB,sim_num_insn,15917
fpppp,tsbp_init_1s,64KB,sim_num_insn,15917
gcc,tsbp_init_1s,128KB,sim_num_insn,10000003
gcc,tsbp_init_1s,16KB,sim_num_insn,10000003
gcc,tsbp_init_1s,1MB,sim_num_insn,10000003
gcc,tsbp_init_1s,256KB,sim_num_insn,10000003
gcc,tsbp_init_1s,32KB,sim_num_insn,10000003
gcc,tsbp_init_1s,512KB,sim_num_insn,10000003
gcc,tsbp_init_1s,64KB,sim_num_insn,10000003
go,tsbp_init_1s,128KB,sim_num_insn,10000000
go,tsbp_init_1s,16KB,sim_num_insn,10000000
go,tsbp_init_1s,1MB,sim_num_insn,10000000
go,tsbp_init_1s,256KB,sim_num_insn,10000000
go,tsbp_init_1s,32KB,sim_num_insn,10000000
go,tsbp_init_1s,512KB,sim_num_insn,10000000
go,tsbp_init_1s,64KB,sim_num_insn,10000000
ijpeg,tsbp_init_1s,128KB,sim_num_insn,10000001
