bench,bpred,size,metric,value
vortex,tsbp_disabled,64KB,ras_rate.PP,0.9063
fpppp,tsbp_disabled,128KB,misses,751
fpppp,tsbp_disabled,16KB,misses,720
fpppp,tsbp_disabled,1MB,misses,790
fpppp,tsbp_disabled,256KB,misses,772
fpppp,tsbp_disabled,32KB,misses,722
fpppp,tsbp_disabled,512KB,misses,779
fpppp,tsbp_disabled,64KB,misses,737
gcc,tsbp_disabled,128KB,misses,164116
gcc,tsbp_disabled,16KB,misses,217066
gcc,tsbp_disabled,1MB,misses,150635
gcc,tsbp_disabled,256KB,misses,156100
gcc,tsbp_disabled,32KB,misses,197496
gcc,tsbp_disabled,512KB,misses,151755
gcc,tsbp_disabled,64KB,misses,177825
go,tsbp_disabled,128KB,misses,134407
go,tsbp_disabled,16KB,misses,171267
go,tsbp_disabled,1MB,misses,131452
go,tsbp_disabled,256KB,misses,132172
go,tsbp_disabled,32KB,misses,154548
go,tsbp_disabled,512KB,misses,130637
go,tsbp_disabled,64KB,misses,142377
ijpeg,tsbp_disabled,128KB,misses,373
ijpeg,tsbp_disabled,16KB,misses,358
ijpeg,tsbp_disabled,1MB,misses,392
ijpeg,tsbp_disabled,256KB,misses,378
ijpeg,tsbp_disabled,32KB,misses,361
ijpeg,tsbp_disabled,512KB,misses,389
ijpeg,tsbp_disabled,64KB,misses,364
li,tsbp_disabled,128KB,misses,78799
li,tsbp_disabled,16KB,misses,88733
li,tsbp_disabled,1MB,misses,75510
li,tsbp_disabled,256KB,misses,77910
li,tsbp_disabled,32KB,misses,85598
li,tsbp_disabled,512KB,misses,76766
li,tsbp_disabled,64KB,misses,80081
m88ksim,tsbp_disabled,128KB,misses,7033
m88ksim,tsbp_disabled,16KB,misses,7774
m88ksim,tsbp_disabled,1MB,misses,7189
m88ksim,tsbp_disabled,256KB,misses,7012
m88ksim,tsbp_disabled,32KB,misses,6990
m88ksim,tsbp_disabled,512KB,misses,7127
m88ksim,tsbp_disabled,64KB,misses,6978
perl,tsbp_disabled,128KB,misses,38550
perl,tsbp_disabled,16KB,misses,44358
perl,tsbp_disabled,1MB,misses,38580
perl,tsbp_disabled,256KB,misses,38472
perl,tsbp_disabled,32KB,misses,41449
perl,tsbp_disabled,512KB,misses,38409
perl,tsbp_disabled,64KB,misses,39506
vortex,tsbp_disabled,128KB,misses,5336
vortex,tsbp_disabled,16KB,misses,5277
vortex,tsbp_disabled,1MB,misses,5776
vortex,tsbp_disabled,256KB,misses,5482
vortex,tsbp_disabled,32KB,misses,5193
vortex,tsbp_disabled,512KB,misses,5630
vortex,tsbp_disabled,64KB,misses,5290
fpppp,tsbp_disabled,128KB,sim_num_insn,15917
fpppp,tsbp_disabled,16KB,sim_num_insn,15917
fpppp,tsbp_disabled,1MB,sim_num_insn,15917
fpppp,tsbp_disabled,256KB,sim_num_insn,15917
fpppp,tsbp_disabled,32KB,sim_num_insn,15917
fpppp,tsbp_disabled,512KB,sim_num_insn,15917
fpppp,tsbp_disabled,64KB,sim_num_insn,15917
gcc,tsbp_disabled,128KB,sim_num_insn,10000003
gcc,tsbp_disabled,16KB,sim_num_insn,10000003
gcc,tsbp_disabled,1MB,sim_num_insn,10000003
gcc,tsbp_disabled,256KB,sim_num_insn,10000003
